CVE_PRESUPUESTAL,DOM_CALLE,REF_TELEFONO,REF_CP,REF_COLONIA_FRACC,CVE_NIVEL_ATENCION,CVE_CLUES,REF_UNIDAD_MEDICA,CVE_LOCALIZACION,CVE_TIPO_INMUEBLE,CVE_SERVICIO,CVE_UNIDAD_PRESUP,IND_MF,CVE_DELEGACION,CVE_PREI,CVE_NUMERO_ECONOMICO,CVE_LOCALIDAD,CVE_MUNICIPIO,CVE_ESTADO,REF_FRANJA_HORARIA,FEC_BAJA,IND_HORARIO_VERANO,CVE_PAIS,REF_ESTADO_REG,DES_USER_CREA_REG,STP_CREA_REG,DES_USER_MODIFICA_REG,STP_MODIFICA_REG,fh_proceso
1.42801E+11,M. �VILA CAMACHO NO. 234 COL. CENTRO C.P. 46470 MAGDALENA JALISCO,"",46470,"",1,JCIMS000622WWWWWWW,UMF 97 MAGDALENA,28,1,25,2110,1,14,142424,0,1,55,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882067
1.42904E+11,FIDEL VEL�ZQUEZ NO. 1531 COL. SECTOR HIDALGO C.P. 44220 GUADALAJARA JALISCO,"",44220,"",1,JCIMS000441WWWWWWW,UMF 4 ATEMAJAC,29,4,25,2110,1,14,142425,0,1,39,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882072
1.43002E+11,HIDALGO NO. 344 COL. CENTRO C.P. 45740 VILLA CORONA JALISCO,"",45740,"",1,JCIMS001083WWWWWWW,UMF 29 ESTIPAC,30,2,25,2110,1,14,142426,0,5,114,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882078
1.43101E+11,JOS� MA. MORELOS Y PAV�N NO. 1 COL. CENTRO C.P. 49850 TONILLA JALISCO,"",49850,"",1,JCIMS001013WWWWWWW,UMF 33 S. MARCOS,31,1,25,2110,1,14,142427,0,15,103,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882084
1.43301E+11,AV. IMPERIO SUR NO. 18 COL. SECTOR HIDALGO F�BRICA LA EXPERIENCIA C.P. 45142 ZAPOPAN JALISCO,"",45142,"",1,JCIMS001153WWWWWWW,UMF 8 EXPERIENCIA,33,1,25,2110,1,14,142428,0,1,120,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882090
1.43402E+11,1� DE MAYO NO. 695 COL. LAS DELICIAS C.P. 48450 TOMATL�N JALISCO,"",48450,"",1,JCIMS000996WWWWWWW,UMF 43 TOMATL�N,34,2,25,2110,1,14,142429,0,1,100,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882096
1.43513E+11,AV. GUADALUPE NO. 6215 COL. GUADALUPE TEPEYAC C.P. 45510 ZAPOPAN JALISCO,"",45510,"",1,JCIMS001276WWWWWWW,UMF 178 GUADALUPE,35,13,25,2110,1,14,142433,0,1,120,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882102
1.43601E+11,PROLONGACI�N ROGE�A NO. 28 COL. CENTRO C.P. 46760 TEUCHITALN JALISCO,"",46760,"",1,JCIMS001334WWWWWWW,UMF 98 TEUCHITL�N,36,1,25,2110,1,14,142434,0,1,95,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882108
1.43701E+11,�LVARO OBREGON NO. 405 C.P. 47180 ARANDAS JALISCO,"",47180,"",1,JCIMS000074WWWWWWW,UMF 44 ARANDAS,37,1,25,2110,1,14,142435,0,1,8,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882114
1.44202E+11,FRANCISCO VILLA NO. 67 COL. CENTRO C.P. 48520 LA SAUCEDA JALISCO,"",48520,"",1,JCIMS000214WWWWWWW,UMF 25 LA SAUCEDA,42,2,25,2110,1,14,142436,0,22,24,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882119
1.44301E+11,PREDIO ZACALAPA S/N COL. CENTRO C.P. 48900 AUTL�N JALISCO,"",48900,"",1,JCIMS000115WWWWWWW,UMF 37 ING. MELCHOR,43,1,25,2110,1,14,142437,0,1,15,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882125
1.44402E+11,AV. LIBERTAD NO. 69 COL. CENTRO C.P. 46775 SAN MART�N HIDALGO JALISCO,"",46775,"",1,JCIMS000762WWWWWWW,UMF 38 BUENA VISTA,44,2,25,2110,1,14,142438,0,2,77,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882131
1.44502E+11,AV. LIBERTAD NO. 35 COL. CENTRO C.P. 49667 TAMAZULA JALISCO,"",49667,"",1,JCIMS000832WWWWWWW,UMF 36 LA GARITA,45,2,25,2110,1,14,142439,0,53,85,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882137
1.44602E+11,FRANCISCO I. MADERO S/N COL. CENTRO C.P. 49657 TAMAZULA JALISCO,"",49657,"",1,JCIMS000844WWWWWWW,UMF 35 VISTA HERMOSA,46,2,25,2110,1,14,142440,0,173,85,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882143
1.45601E+11,GUADALUPE VICTORIA 38 COL. CENTRO CODIGO POSTAL 47540 MPIO. OJUELOS JALISCO,"",47570,"",1,JCIMS001322WWWWWWW,UMF 130 OJUELOS,56,1,25,2110,1,14,142445,0,1,64,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882149
1.45701E+11,ITURBIDE NO. 9 C.P. 47570 COL. CENTRO,"",47570,"",1,JCIMS001281WWWWWWW,UMF 133 UNI�N,57,1,25,2110,1,14,142446,0,1,109,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882154
1.47302E+11,HIDALGO NO. 73 COL. CENTRO C.P. 46560 ANTONIO ESCOBEDO JALISCO,"",46560,"",1,JCIMS001194WWWWWWW,UMF 137 ANTONIO,73,2,25,2110,1,14,142448,0,1,109,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882160
1.49302E+11,MORENO VALLE 160 COL. CENTRO C.P. 47000 SAN JUAN DE LOS LAGOS JALISCO,"",47000,"",1,JCIMS000721WWWWWWW,UMF 41 S. JUAN LAGOS,93,2,25,2110,1,14,142449,0,1,73,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882166
1.49402E+11,ALLENDE NO. 97 COL. CENTRO C.P. 47300 YAHUALICA JALISCO,"",47300,"",1,JCIMS001095WWWWWWW,UMF 94 YAHUALICA,94,2,25,2110,1,14,142450,0,1,118,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882172
1.49501E+11,DR. EL�AS NANDINO NO. 83 COL. CENTRO C.P. 48500 COCULA JALISCO,"",48500,"",1,JCIMS000202WWWWWWW,UMF 72 COCULA,95,1,25,2110,1,14,142451,0,1,24,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882178
1.49601E+11,CALZADA DEL EJ�RCITO NO. 308 COL. CENTRO C.P. 49300 SAYULA JALISCO,"",49300,"",1,JCIMS000791WWWWWWW,UMF 62 SAYULA,96,1,25,2110,1,14,142452,0,1,81,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882183
1.49701E+11,FLORES MAG�N NO. 32 COL. CENTRO C.P. 48850 LA HUERTA JALISCO,"",48850,"",1,JCIMS000552WWWWWWW,UMF 83 LA HUERTA,97,1,25,2110,1,14,142453,0,1,43,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882189
1.49801E+11,HIDALGO NO. 44 COL. CENTRO C.P. 48980 CIHUATL�N JALISCO,"",48980,"",1,JCIMS000185WWWWWWW,UMF 162 MELAQUE,98,1,25,2110,1,14,142454,0,33,22,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882195
14A102252110,LOMA BONITA NO. 12 COL. CENTRO C.P. 47200 TEOCALTICHE JALISCO,"",47200,"",1,JCIMS000890WWWWWWW,UMF 87 TEOCALTICHE,A1,2,25,2110,1,14,142455,0,1,91,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882201
14A301252110,AV JU�REZ NO. 330 COL. JARD�NES DEL PARAISO C.P. 45430 ZAPOTLANEJO JALISCO,"",45430,"",1,JCIMS001170WWWWWWW,UMF 47 ZAPOTLANEJO,A3,1,25,2110,1,14,142456,0,1,124,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882207
14B101252110,5 DE MAYO NO. 155 COL. CENTRO C.P. 45930 ATOTONILQUILLO JALISCO,"",45930,"",1,JCIMS000243WWWWWWW,UMF 50 ATOTONILQUILLO,B1,1,25,2110,1,14,142459,0,3,30,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882213
14B201252110,PINTORES NO. 12 COL. CENTRO C.P. 48980 LA HUERTA JALISCO,"",48980,"",1,JCIMS000564WWWWWWW,UMF 70 CAREYES,B2,1,25,2110,1,14,142460,0,137,43,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882219
14D201252110,CARRETERA AGUASCALIENTES S/N COL. LA VILLITA C.P. 47270 ENCARNACI�N DE D�AZ JALISCO,"",47270,"",1,JCIMS000260WWWWWWW,UMF 84 ENCARNACI�N DE D�AZ,D2,1,25,2110,1,14,142461,0,1,35,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882225
14D301252110,1� DE MAYO Y CONSTITUCI�N S/N COL. CENTRO C.P. 48970 CIHUATL�N JALISCO,"",48970,"",1,JCIMS000173WWWWWWW,UMF 80 CIHUATL�N,D3,1,25,2110,1,14,142462,0,1,22,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882230
14D401252110,FRANCISCO SARABIA NO. 52 COL. CENTRO C.P. 45260 IXTLAHUACAN DEL R�O JALISCO,"",45260,"",1,JCIMS000576WWWWWWW,UMF 57 IXTLAHUACAN,D4,1,25,2110,1,14,142463,0,1,45,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882236
14D601252110,LERDO DE TEJADA Y PRIMAVERA COL. CENTRO C.P. 45640 TLAJOMULCO DE Z��IGA JALISCO,"",45640,"",1,JCIMS000955WWWWWWW,UMF 59 TLAJOMULCO,D6,1,25,2110,1,14,142464,0,1,97,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882242
14D701252110,DONATO GUERRA NO. 97 COL. CENTRO C.P. 45800 JOCOTEPEC JALISCO,"",45800,"",1,JCIMS000605WWWWWWW,UMF 58 JOCOTEPEC,D7,1,25,2110,1,14,142465,0,1,50,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882248
14D801252110,JU�REZ NO. 67 COL. CENTRO C.P. 49700 VENUSTIANO CARRANZA JALISCO,"",49700,"",1,JCIMS001066WWWWWWW,UMF 63 SAN GABRIEL,D8,1,25,2110,1,14,142466,0,1,113,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882254
14D901252110,HIDALGO NO. 190 COL. ORIENTE C.P. 47730 TOTOTL�N JALISCO,"",47730,"",1,JCIMS001025WWWWWWW,UMF 67 TOTOTL�N,D9,1,25,2110,1,14,142467,0,1,104,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882285
14E101252110,PROL. GONZ�LEZ GALLO NO. 3 COL. CENTRO C.P. 47930 AYOTLAN JALISCO,"",47930,"",1,JCIMS000120WWWWWWW,UMF 66 AYOTL�N,E1,1,25,2110,1,14,142468,0,1,16,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882292
14E301252110,INDEPENDENCIA NO. 118 COL. CENTRO C.P. 48200 TALPA DE ALLENDE JALISCO,"",48200,"",1,JCIMS000815WWWWWWW,UMF 74 TALPA ALLENDE,E3,1,25,2110,1,14,142469,0,1,84,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882298
14E401252110,PORFIRIO D�AZ NO. 62 COL. CENTRO C.P. 46900 MASCOTA JALISCO,"",46900,"",1,JCIMS000634WWWWWWW,UMF 96 MASCOTA,E4,1,25,2110,1,14,142470,0,1,58,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882304
14E501252110,MOCTEZUMA NO. 20 COL. CENTRO C.P. 46770 SAN MART�N HIDALGO JALISCO,"",46770,"",1,JCIMS000750WWWWWWW,UMF 73 MART�N HIDALGO,E5,1,25,2110,1,14,142471,0,1,77,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882310
14E601252110,GUERRERO NO. 100 COL. CENTRO C.P. 49250 TEOCUITATLAN JALISCO,"",49250,"",1,JCIMS000902WWWWWWW,UMF 76 TEOCUITATL�N,E6,1,25,2110,1,14,142472,0,1,92,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882315
14E701252110,L�PEZ MATEOS NO. 20 COL. CENTRO C.P. 45750 ZACOALCO DE TORRES JALISCO,"",45750,"",1,JCIMS001100WWWWWWW,UMF 77 ZACOALCO,E7,1,25,2110,1,14,142473,0,1,119,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882321
14E801252110,DR. J. TRINIDAD MART�NEZ NO. 287 COL. CENTRO C.P. 47140 SAN MIGUEL EL ALTO JALISCO,"",47140,"",1,JCIMS000774WWWWWWW,UMF 86 S. MIGUEL ALTO,E8,1,25,2110,1,14,142474,0,1,78,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882328
14E901252110,CALLE MENORES S/N ESQ. NI�OS H�ROES COL. CENTRO C.P. 46130 BOLA�OS JALISCO,"",46130,"",1,JCIMS000156WWWWWWW,UMF 68 BOLA�OS,E9,1,25,2110,1,14,142475,0,1,19,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882333
14F101252110,ZARAGOZA NO. 15 COL. CENTRO C.P. 46200 COLOTL�N JALISCO,"",46200,"",1,JCIMS000226WWWWWWW,UMF 60 COLOTL�N,F1,1,25,2110,1,14,142476,0,1,25,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882339
14F301252110,16 DE SEPTIEMBRE Y XICOT�NCATL COL. CENTRO C.P. 49500 MAZAMITLA JALISCO,"",49500,"",1,JCIMS000646WWWWWWW,UMF 61 MASAMITLA,F3,1,25,2110,1,14,142477,0,1,59,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882345
14F401252110,FEDERICO GALVEZ NO. 19 COL. CENTRO C.P. 49340 TAPALPA JALISCO,"",49340,"",1,JCIMS000856WWWWWWW,UMF 64 TAPALAPA,F4,1,25,2110,1,14,142478,0,1,86,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882351
14F501252110,MARCELINO HERN�NDEZ NO. 700 COL. CENTRO C.P. 48740 EL GRULLO JALISCO,"",48740,"",1,JCIMS000284WWWWWWW,UMF 81 GRULLO,F5,1,25,2110,1,14,142479,0,1,37,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882357
14F601252110,PROLONGACI�N 5 DE MAYO NO. 201 COL. CENTRO C.P. 48050 AYUTLA JALISCO,"",48050,"",1,JCIMS000132WWWWWWW,UMF 71 AYUTLA,F6,1,25,2110,1,14,142480,0,1,17,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882363
14F701252110,AV. M�XICO NORTE NO. 323 COL. CENTRO C.P. 48000 UNI�N DE TULA JALISCO,"",48000,"",1,JCIMS001042WWWWWWW,UMF 82 UNI�N DE TULA,F7,1,25,2110,1,14,142481,0,1,109,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882369
14F801252110,Calle Emiliano Zapata   No. 37  Colonia Techaluta  C.P 49230  Techaluta  Municipio de Techaluta  Estado de Jalisco,"",49230,Colonia Techaluta,1,EN TR�?MITEWWWWWWW,UMF 65 Techaluta,14,1,25,2110,1,14,142482,"",1,89,14,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 20:48:22.882374
14F901252110,JU�REZ NO. 496 COL. CENTRO C.P. 48540 TECOLOTLAN JALISCO,"",48540,"",1,JCIMS000873WWWWWWW,UMF 75 TECOLOTL�N,F9,1,25,2110,1,14,142483,0,1,88,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882380
14H101252110,OCAMPO Y PUEBLA COL. CENTRO C.P. 46500 ETZATLAN JALISCO,"",46500,"",1,JCIMS000272WWWWWWW,UMF 69 ETZATL�N,H1,1,25,2110,1,14,142484,0,1,36,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882386
14H201252110,RIO SOTO LA MARINA NO. 42 COL. FRACC. LAGOS DEL SOL C.P. 47120 JALOSTOTITL�N JALISCO,"",47120,"",1,JCIMS000581WWWWWWW,UMF 85 JALOSTITL�N,H2,1,25,2110,1,14,142485,0,1,46,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882392
14H302252110,NEGRETE NO. 129 COL. CENTRO C.P. 47901 JAMAY JALISCO,"",47901,"",1,JCIMS000593WWWWWWW,UMF 100 JAMAY,H3,2,25,2110,1,14,142486,0,1,47,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882398
14H601252110,JAVIER MINA NO. 28 COL. CENTRO C.P. 49120 GOMEZ FARIAS,"",49120,"",1,JCIMS000786WWWWWWW,UMF 114 G�MEZ FAR�AS,H6,1,25,2110,1,14,142487,0,1,79,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882404
14H801252110,DOMICILIO CONOCIDO COL. CENTRO C.P. 46350 SAN MART�N BOLA�OS JALISCO,"",46350,"",1,JCIMS000733WWWWWWW,UMF 106 SAN MART�N,H8,1,25,2110,1,14,142488,0,1,76,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882410
14H901252110,ANTONIO DE ACEVES NO. 321 COL. CENTRO C.P. 47700 CAPILLA DE GUADALUPE JALISCO,"",47700,"",1,JCIMS001206WWWWWWW,UMF 160 CAPILLA GPE.,H9,1,25,2110,1,14,142489,0,1,76,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882415
14J101252110,16 DE SEPTIEMBRE NO. 91 COL. CENTRO C.P. 47980 DEGOLLADO JALISCO,"",47980,"",1,JCIMS000255WWWWWWW,UMF 165 DEGOLLADO,J1,1,25,2110,1,14,142490,0,1,33,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882421
1.45402E+11,COL�N NO. 94 MPIO. TIZAPAN EL ALTO JALISCO,"",49400,"",1,JCIMS001305WWWWWWW,UMF 155 TIZAPAN ALTO,54,2,25,2110,1,14,142491,0,1,96,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882427
1.46303E+11,IGNACIO ZARAGOZA NO. 106 COL. CENTRO CODIGO POSTAL 47170 ORIENTE SAN JULIAN JALISCO,"",47170,"",1,JCIMS001310WWWWWWW,UMF 132 SAN JULI�N,63,3,25,2110,1,14,142492,0,1,74,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882433
1.45018E+11,CALLE SAGITARIO NO.206 COL. ALMAR DEL PROGRESO,"",48290,"",1,JCIMS001346WWWWWWW,UMF 179 LAS PAROTAS,50,18,25,2110,1,14,142494,0,1,67,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882439
1.45302E+11,"","","","",1,JCIMS001404WWWWWWW,UMF 181 LOS SABINOS,53,2,25,2110,1,14,142495,0,79,115,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882445
1.43534E+11,Calle Capulín  No. S/N  Colonia Tesistán C.P 45200  Zapopan  Municipio de Tesistán  Estado de Jalisco,"",45200,Colonia Tesistán,1,JCIMS001416WWWWWWW,UMF 182 Tesistán,14,34,25,2110,1,14,142496,"",1,120,14,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 20:48:22.882451
14J202252110,Calle Niños Heroes    No. 182  Colonia San Ignacio Cerro Gordo  C.P 47190  San Ignacio Cerro Gordo   Municipio de Tepatitlán de Morelos  Estado de Jalisco,"",47190,Colonia San Ignacio Cerro Gordo,1,JCIMS001433WWWWWWW,UMF 183 San Ignacio Cerro Gordo,14,2,25,2110,1,14,142497,"",1,125,14,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 20:48:22.882457
1435022E2151,AV. LAURELES NO. 55 COL. CENTRO C.P. 45100 ZAPOPAN JALISCO,"",45100,"",2,JCIMS001112WWWWWWW,CCSM 1 OBLATOS,35,2,2E,2151,0,14,142601,0,1,120,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882462
1.40172E+11,CIRCUNVALACI�N DR. ATL NO. 553C.P. 44340 GUADALAJARA JALISCO,"",44340,"",0,JCIMS000383WWWWWWW,LAB CIT EXF  CITOLOG�A EXFOLIATIVA,1,72,33,2151,0,14,143202,0,1,39,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882468
1.43904E+11,Avenida  Belisario Dominguez  No. 3035  Colonia Jardínes de Santa Isabel C.P 44300  Guadalajara  Municipio de Guadalajara  Estado de Jalisco,"",44300,Colonia Jardínes de Santa Isabel,0,JCIMS001421WWWWWWW,UDDX CAMA Jalisco,14,4,30,2151,0,14,143701,"",1,39,14,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 20:48:22.882474
1.59703E+11,CARRETERA M�XICO PACHUCA KM. 42+000 LOTE 31 SAN JER�NIMO XONACAHUAC�N  ESTADO DE M�XICO,"",55745,"",2,MCIMS001171WWWWWWW,HGR 200 TECAMAC,1,1,25,2110,0,15,150503,0,1,81,15,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 20:48:22.882480
1.5061E+11,AV. MARIO COLIN S/N PORT�N 2 ZONA FEDERAL F.F.C.C. COL. C.P. 54070 TLALNEPANTLA EDO. DE MEX. ORIENTE,"",54070,"",1,MCIMS000792WWWWWWW,UMF 95 PANTACO,6,10,25,2110,1,15,152401,0,1,104,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882485
1.50616E+11,CUERNAVACA ESQ.COLIMA Y PUEBLACOL. VALLE CEYLAN C.P. 54150 TLALNEPANTLA EDO. DE MEX. ORIENTE,"",54050,"",1,MCIMS000780WWWWWWW,UMF 79 VALLE DE CEYLAN,6,16,25,2110,1,15,152402,0,1,104,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882491
1.53202E+11,KM. 32.5 AUTOPISTA M�XICO-QUER�TARO LECHER�A COL. C.P.54940 CUAUTITL�N IZCALLI EDO.DE MEX.ORIENTE,"",54940,"",1,MCIMS000891WWWWWWW,UMF 59 LECHER�A,32,2,25,2110,1,15,152406,0,1,109,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882497
1.53904E+11,CUAUTITL�N IZCALLI MANZANA B INFONAVIT SUR COL. C.P. 54870CUAUTITL�N IZCALLI EDO.DE MEX.ORIENTE,"",54870,"",1,MCIMS000104WWWWWWW,UMF 184 INFONAVIT SUR,39,4,25,2110,1,15,152409,0,1,121,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882503
1.53907E+11,AV. MOLINO DE LAS FLORES Y TORRE INFONAVIT CENTRO COL. C.P. 54870 CUAUTITL�N IZCALLI EDO. DE MEX. ORIENTE,"",54870,"",1,MCIMS000116WWWWWWW,UMF 188 TEPALCAPA,39,7,25,2110,1,15,152410,0,1,121,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882509
1.54907E+11,V�A MORELOS KM. 19.5 CARRETERA A PACHUCA COL. C.P. 55400 ECATEPEC EDO. DE MEX. ORIENTE,"",55400,"",1,MCIMS000273WWWWWWW,UMF 68 TULPETLAC,49,7,25,2110,1,15,152413,0,1,33,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882515
1.55701E+11,EUGENIO MONTA�O S/N CARRETERA A CIUDAD SAHAG�N COL. C.P. 55900 OTUMBA EDO. DE MEX. ORIENTE,"",55900,"",1,MCIMS000582WWWWWWW,UMF 89 OTUMBA,57,1,25,2110,1,15,152418,0,1,65,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882520
156006UA2110,"","","","",2,156006UA2110WWWWWW,UMAA (UMF 180 CHALCO I),60,6,UA,2110,0,15,152420,0,1,25,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.882526
